district,crop,soil_type,N,P,K,ph,temperature,humidity,rainfall,label
Malappuram,Coconut,laterite,35.0,27.0,26.0,6.076352219083245,27.583328508979893,76.91382592797035,203.2840424302472,Coconut
Malappuram,Coconut,laterite,27.0,25.0,28.0,6.356126784507705,28.797745262755477,87.57535017072331,212.46471641515396,Coconut
Malappuram,Coconut,laterite,53.0,30.0,46.0,5.619130382265668,29.497845951791497,82.08953382532395,239.64092024847704,Coconut
Malappuram,Coconut,laterite,45.0,18.0,27.0,6.268463076849144,29.50080736534086,77.82143047483927,154.56564379068598,Coconut
Malappuram,Coconut,laterite,34.0,13.0,25.0,6.239686629055466,26.2880374821052,81.48130191828811,168.39432723802403,Coconut
Malappuram,Coconut,laterite,50.0,26.0,39.0,5.6492207743010265,27.44750983226641,84.25167878385759,173.94988943854554,Coconut
Malappuram,Coconut,laterite,30.0,18.0,37.0,6.181926278785232,25.74131345754269,88.68335955954171,236.1479835696489,Coconut
Malappuram,Coconut,laterite,50.0,22.0,49.0,5.687496304625695,26.043890389308952,84.06269974851867,153.6418474878334,Coconut
Malappuram,Coconut,laterite,49.0,25.0,34.0,5.705853525758503,29.95002523156133,79.81457229780878,242.53880441921143,Coconut
Malappuram,Coconut,laterite,29.0,29.0,28.0,5.528301682439175,28.77681919429522,74.10519086745002,164.0864226555576,Coconut
Malappuram,Coconut,laterite,50.0,16.0,49.0,5.735679575042549,26.561180457761303,87.30222901652361,241.70897736855107,Coconut
Malappuram,Coconut,laterite,30.0,28.0,44.0,5.921793360884122,24.74426587749138,88.89008752260645,238.51340847181945,Coconut
Malappuram,Coconut,laterite,49.0,29.0,43.0,5.783258467636982,27.15390661841752,89.12820130048135,182.92647373948168,Coconut
Malappuram,Coconut,laterite,29.0,12.0,54.0,6.164681078566072,25.98009355779568,82.74723600635652,161.0134129436681,Coconut
Malappuram,Coconut,laterite,44.0,12.0,52.0,6.49056724422442,29.37871350217984,82.25565772700854,187.9711865525191,Coconut
Malappuram,Coconut,laterite,51.0,13.0,49.0,5.857996501049711,29.77087551958129,78.99836014080135,177.28261445483508,Coconut
Malappuram,Coconut,laterite,33.0,13.0,55.0,6.045010776911207,28.49282259673435,82.11047634429498,213.9451160156222,Coconut
Malappuram,Coconut,laterite,45.0,30.0,54.0,5.5443266252380745,27.936810392906448,72.32286860324817,210.4872910304366,Coconut
Malappuram,Coconut,laterite,36.0,24.0,34.0,5.835762815089525,28.73815372469945,86.7054939952671,150.08172701358697,Coconut
Malappuram,Coconut,laterite,27.0,19.0,31.0,6.453134560165948,28.39897636012473,87.13736484849473,208.73635231108688,Coconut
Malappuram,Coconut,laterite,39.0,17.0,55.0,5.736302621990927,28.770882252220588,83.27225528326554,203.60644937700795,Coconut
Malappuram,Coconut,laterite,35.0,26.0,40.0,5.707875968471585,24.38006714028544,76.60638080104839,162.0472480471042,Coconut
Malappuram,Coconut,laterite,32.0,14.0,32.0,6.07937001029803,24.56442030558821,78.83665443607856,222.74687265802072,Coconut
Malappuram,Coconut,laterite,33.0,10.0,40.0,6.425304555989629,29.58372744029402,82.85740698104783,206.0045320513109,Coconut
Malappuram,Coconut,laterite,32.0,21.0,39.0,5.993294460483014,25.515600925987936,70.08430287901108,167.96975829103354,Coconut
Malappuram,Coconut,laterite,48.0,12.0,29.0,5.97308455297362,27.603917404276803,79.10823283163508,238.5118205542591,Coconut
Malappuram,Coconut,laterite,25.0,18.0,35.0,5.892586912522089,26.924418405697867,71.25378275399686,198.11527750219432,Coconut
Malappuram,Coconut,laterite,27.0,15.0,36.0,6.326008230565784,27.064548309186083,76.59128647198118,161.48778464848127,Coconut
Malappuram,Coconut,laterite,26.0,12.0,29.0,5.745401474770121,28.18452723449918,82.80263653169688,165.100511034219,Coconut
Malappuram,Coconut,laterite,30.0,17.0,53.0,5.650490266507134,25.34503015140648,71.06968571964782,219.3263166438072,Coconut
Malappuram,Coconut,laterite,35.0,17.0,33.0,5.659809466825569,27.99470303686018,84.08866433937432,185.2611116264416,Coconut
Malappuram,Coconut,laterite,42.0,28.0,30.0,6.343325582650388,25.395436630843545,76.76511764938662,205.80855985028663,Coconut
Malappuram,Coconut,laterite,39.0,17.0,51.0,6.044474000462721,29.62041322715233,77.48532924417857,232.70509499068956,Coconut
Malappuram,Coconut,laterite,44.0,17.0,35.0,5.901802880906121,29.33134820092245,80.52865405631408,246.14247323769428,Coconut
Malappuram,Coconut,laterite,41.0,15.0,51.0,5.860038154097201,24.899377223179897,74.06135589971845,168.10481889703874,Coconut
Malappuram,Coconut,laterite,28.0,28.0,53.0,6.282535974342055,25.724018978849955,75.28180684324141,229.72736365799085,Coconut
Malappuram,Coconut,laterite,30.0,18.0,40.0,6.173032832053303,28.912089539428106,76.8461111362343,225.05992116057723,Coconut
Malappuram,Coconut,laterite,42.0,16.0,40.0,5.592492105284587,26.081808417815367,82.50918292899743,209.3525531912576,Coconut
Malappuram,Coconut,laterite,25.0,17.0,29.0,5.679311147590312,25.087050268249563,76.53074182937476,152.12608410129394,Coconut
Malappuram,Coconut,laterite,30.0,21.0,50.0,6.338656449345858,26.32772634674681,88.555525444533,164.57156112760782,Coconut
Malappuram,Coconut,laterite,45.0,29.0,49.0,5.586350147946466,27.83361229516662,70.28483197099995,238.73621250587905,Coconut
Malappuram,Coconut,laterite,30.0,24.0,27.0,5.89803835160048,24.34079836423198,84.49216193795513,189.99001821197453,Coconut
Malappuram,Coconut,laterite,55.0,26.0,27.0,5.730670660999945,25.11495345481788,83.5214841814272,244.3967393400072,Coconut
Malappuram,Coconut,laterite,50.0,21.0,36.0,6.102389713952761,26.76547152882529,81.06205013014815,166.65389451309056,Coconut
Malappuram,Coconut,laterite,32.0,11.0,35.0,6.4019997566241695,29.34865177344211,75.9607726886795,227.59273260285292,Coconut
Malappuram,Coconut,laterite,35.0,19.0,29.0,6.227729148115381,27.924724635934,78.96717315596104,247.80609714153545,Coconut
Malappuram,Coconut,laterite,45.0,25.0,37.0,6.164802196471208,24.97756163442838,78.51931224718263,215.2034480453877,Coconut
Malappuram,Coconut,laterite,49.0,12.0,38.0,6.136492680040876,29.52847761068737,81.82210341002181,167.90330522284273,Coconut
Malappuram,Coconut,laterite,28.0,19.0,50.0,6.302634820705245,28.50583989830779,80.51592196720617,230.41736102733807,Coconut
Malappuram,Coconut,laterite,26.0,23.0,30.0,6.008151879156454,29.97199940136651,88.6853973347402,249.58743077177328,Coconut
Malappuram,Coconut,laterite,29.0,26.0,38.0,5.735808775310813,28.87968244080845,84.35952056968151,190.80229747341036,Coconut
Malappuram,Coconut,laterite,48.0,29.0,33.0,5.801625258127434,26.134636249375227,88.11346394292156,189.8939975981997,Coconut
Malappuram,Coconut,laterite,46.0,26.0,53.0,5.717538853632835,29.365111909727943,84.61551195493422,214.64147436085352,Coconut
Malappuram,Coconut,laterite,53.0,28.0,28.0,6.384495093276824,25.23839184806677,70.24566538660261,208.98145890174976,Coconut
Malappuram,Coconut,laterite,38.0,20.0,33.0,5.822131445792078,29.50280215856316,88.53009154880098,184.9804970483665,Coconut
Malappuram,Coconut,laterite,33.0,11.0,50.0,6.395623299628517,28.13475645484601,80.68623006072718,160.89701487523394,Coconut
Malappuram,Coconut,laterite,36.0,30.0,31.0,6.065758679635314,28.82111111329351,70.75492990042952,223.5145292737645,Coconut
Malappuram,Coconut,laterite,32.0,17.0,35.0,6.072970904163464,24.75722277178241,87.69854000038382,185.32692734627256,Coconut
Malappuram,Coconut,laterite,30.0,11.0,33.0,5.700681587074281,29.72225593368602,74.78185606257668,160.86439650643425,Coconut
Malappuram,Coconut,laterite,39.0,19.0,35.0,5.592893710066584,24.866847281828885,89.84896631218075,199.41870993651852,Coconut
Malappuram,Coconut,laterite,29.0,12.0,41.0,5.532650504711561,25.86709746724583,70.37069785989438,189.61798482454168,Coconut
Malappuram,Coconut,laterite,45.0,15.0,46.0,6.281056783211594,29.75561692909816,89.18900144505041,179.4358060114851,Coconut
Malappuram,Coconut,laterite,34.0,10.0,53.0,5.737083452921508,25.36396027245043,74.66284103784906,191.89661004338865,Coconut
Malappuram,Coconut,laterite,40.0,20.0,39.0,6.282037212297325,27.15504899875245,79.21941894968357,247.96841027111677,Coconut
Malappuram,Coconut,laterite,36.0,18.0,52.0,6.417753831940577,28.27843909423504,79.64669405852044,242.56516850041328,Coconut
Malappuram,Coconut,laterite,27.0,17.0,50.0,5.508057059090264,27.325876809869307,81.97937458091702,200.42189299963053,Coconut
Malappuram,Coconut,laterite,44.0,29.0,33.0,6.193040797103855,25.241406839781767,81.74420145624678,170.1264663132537,Coconut
Malappuram,Coconut,laterite,35.0,30.0,32.0,6.408413622328153,27.685770685146394,85.9565426659897,219.4330704261573,Coconut
Malappuram,Coconut,laterite,48.0,25.0,51.0,6.064762074408157,27.904927225193028,70.82020025800047,202.28322910608432,Coconut
Malappuram,Coconut,laterite,43.0,29.0,42.0,5.797822567294173,28.977240132751685,85.92815972600785,220.94588004761744,Coconut
Malappuram,Coconut,laterite,41.0,20.0,42.0,5.614019599199763,28.586716401392906,82.48020118996516,192.76487663946463,Coconut
Malappuram,Coconut,laterite,48.0,30.0,32.0,5.642195421050823,25.99499388211466,86.75119654134035,236.0934118781585,Coconut
Malappuram,Coconut,laterite,42.0,13.0,40.0,6.088401212999207,27.88709195477345,83.00874572321756,241.6372537317523,Coconut
Malappuram,Coconut,laterite,44.0,29.0,52.0,6.276081737921923,27.470056838242243,83.45973533283073,166.75225776827995,Coconut
Malappuram,Coconut,laterite,26.0,24.0,44.0,5.756512441405399,27.634421592701397,75.98981546565177,212.47809103598743,Coconut
Malappuram,Coconut,laterite,52.0,10.0,36.0,6.191199527335951,25.888350176899834,85.08940622317967,209.00012559548844,Coconut
Malappuram,Coconut,laterite,48.0,11.0,44.0,5.60094352104825,24.98732606594345,74.51223331605058,218.513975925686,Coconut
Malappuram,Coconut,laterite,44.0,20.0,52.0,6.042406872421814,26.43713531654641,86.26529123131235,183.0757712148013,Coconut
Malappuram,Coconut,laterite,54.0,15.0,30.0,6.478635546634332,26.1529902111567,86.48859692234088,203.64428658976595,Coconut
Malappuram,Coconut,laterite,40.0,26.0,48.0,6.26018615989296,27.599560019033817,74.6983290070142,230.80372126887997,Coconut
Malappuram,Coconut,laterite,29.0,10.0,45.0,5.556419960642834,27.46869130347058,76.98943564725657,161.3691132378524,Coconut
Malappuram,Coconut,laterite,52.0,28.0,49.0,5.7903476689847055,25.602229930460386,78.78461579044962,249.19972075968963,Coconut
Malappuram,Coconut,laterite,33.0,27.0,45.0,6.047269079526583,26.46691784881329,80.24056410433484,209.66915113376933,Coconut
Malappuram,Coconut,laterite,46.0,28.0,44.0,5.8767492903636205,27.826114393931668,86.50724306653478,200.8084736899601,Coconut
Malappuram,Coconut,laterite,30.0,17.0,42.0,5.855508154256376,27.461118590727608,73.08433711326488,241.45110987565903,Coconut
Malappuram,Coconut,laterite,43.0,16.0,37.0,6.268096264602281,24.95421257963795,87.39390992425687,246.17812097617764,Coconut
Malappuram,Coconut,laterite,29.0,16.0,49.0,5.681711758317602,28.38348208977292,83.23323181678168,217.44390036460527,Coconut
Malappuram,Coconut,laterite,32.0,14.0,28.0,6.189142140979793,24.177699914775367,74.52615236436134,193.74998189759395,Coconut
Malappuram,Coconut,laterite,54.0,12.0,44.0,6.466099211196814,26.341220606266724,76.51839071141545,177.461364478738,Coconut
Malappuram,Coconut,laterite,26.0,11.0,53.0,5.669244584690085,29.447667212462655,82.73647231172761,152.92101240051147,Coconut
Malappuram,Coconut,laterite,46.0,23.0,29.0,6.044217068084905,24.053949264747725,83.2336367289611,215.116094792797,Coconut
Malappuram,Coconut,laterite,27.0,26.0,29.0,5.779960299242952,24.311086475300502,78.17997687789094,232.1625684632734,Coconut
Malappuram,Coconut,laterite,38.0,13.0,25.0,5.8650648951484445,25.402571511658085,84.50482664273565,231.21631545663763,Coconut
Malappuram,Coconut,laterite,29.0,18.0,26.0,5.712265538826877,29.434188835010534,89.33003565020923,204.08112572132376,Coconut
Malappuram,Coconut,laterite,30.0,22.0,55.0,5.776795326784335,26.805051322560804,72.69654906844336,205.6116559242477,Coconut
Malappuram,Coconut,laterite,44.0,10.0,37.0,5.700296005381005,25.133179671177405,74.8921569418401,182.4613697488906,Coconut
Malappuram,Coconut,laterite,50.0,27.0,41.0,6.323559425424299,25.044873335396534,78.67940332544126,211.580748962502,Coconut
Malappuram,Coconut,laterite,41.0,16.0,29.0,6.495126864839413,28.865772970115312,82.85105879338008,194.18370675660347,Coconut
Malappuram,Coconut,laterite,44.0,17.0,42.0,5.669091896783883,26.19789092238868,73.34087968427565,173.42208137366177,Coconut
Malappuram,Coconut,laterite,27.0,10.0,50.0,6.36461278814687,26.65772532726848,76.30114502418176,180.4342400146396,Coconut
Malappuram,Coconut,laterite,51.0,11.0,51.0,6.038831389699944,27.878833702776205,72.334089213726,201.9593907666704,Coconut
Malappuram,Coconut,laterite,34.0,27.0,26.0,6.239035408545693,25.85378545485543,85.20128605645314,169.59847234395596,Coconut
Malappuram,Coconut,laterite,26.0,15.0,49.0,6.161514526877944,29.69125700688836,75.4857212748733,199.5778549468176,Coconut
Malappuram,Coconut,laterite,53.0,16.0,53.0,5.833750096987574,26.48689883192745,74.2409920002484,167.7307714007321,Coconut
Malappuram,Coconut,laterite,46.0,11.0,26.0,5.569369001078028,25.090435438122476,76.62987533385007,242.60087254994727,Coconut
Malappuram,Coconut,laterite,52.0,16.0,46.0,6.180738334536911,25.135509972586465,78.74904783052338,228.784464337428,Coconut
Malappuram,Coconut,laterite,40.0,24.0,29.0,5.904259619354515,29.31903366995597,76.1004495284767,162.40998480699702,Coconut
Malappuram,Coconut,laterite,26.0,20.0,49.0,5.647085781793896,24.13888737555685,81.21726839994125,178.18406142633765,Coconut
Malappuram,Coconut,laterite,44.0,28.0,35.0,6.032141843053322,26.40498057024589,82.26956809945865,233.66650678471632,Coconut
Malappuram,Coconut,laterite,35.0,24.0,51.0,5.936474143979452,26.13544319481745,73.21733029731396,169.4632705338388,Coconut
Malappuram,Coconut,laterite,35.0,29.0,51.0,5.761887877379491,26.309951517831063,80.33995323710663,174.59099994979655,Coconut
Malappuram,Coconut,laterite,32.0,16.0,49.0,6.209390129277406,28.083723093111967,70.51986242454402,194.8897541868385,Coconut
Malappuram,Coconut,laterite,45.0,15.0,47.0,6.282225724299466,27.37325844736258,73.53265903906725,188.35465558822744,Coconut
Malappuram,Coconut,laterite,28.0,28.0,36.0,5.534233719160095,28.51925453192776,84.98308266465048,162.96196998190598,Coconut
Malappuram,Coconut,laterite,40.0,24.0,49.0,5.691030451488,24.508987547563677,79.28279231941475,219.43878638635624,Coconut
Malappuram,Coconut,laterite,30.0,10.0,26.0,5.884875541333491,29.999636830249376,74.473870031723,233.473318468709,Coconut
Malappuram,Coconut,laterite,39.0,20.0,43.0,5.602519513628455,25.57441372950872,72.2854629491825,173.26529856128946,Coconut
Malappuram,Coconut,laterite,49.0,11.0,41.0,6.299013412123574,28.819897417302744,87.22593339984292,159.45198439813714,Coconut
Malappuram,Coconut,laterite,47.0,16.0,40.0,6.024312996416658,25.34484964373705,77.0366852871927,177.69095511079337,Coconut
Malappuram,Coconut,laterite,45.0,20.0,28.0,5.580189831965262,27.36813349562484,72.41119149435414,176.19621476132852,Coconut
Malappuram,Coconut,laterite,40.0,29.0,53.0,6.403032759921244,26.331410578875484,80.93515338786518,192.2451292567511,Coconut
Malappuram,Coconut,laterite,37.0,25.0,32.0,6.090276228965483,28.44037369773822,84.83044358514759,154.78967050847862,Coconut
Malappuram,Coconut,laterite,28.0,14.0,54.0,5.951925215727339,27.73824588497493,88.14812930425481,209.856518950214,Coconut
Malappuram,Coconut,laterite,33.0,16.0,29.0,6.081323447505834,28.59407332070367,85.97707862080834,176.91195387945737,Coconut
Malappuram,Coconut,laterite,44.0,10.0,54.0,6.4948215998265,28.96199227897417,81.76328649879042,150.7582874014248,Coconut
Malappuram,Coconut,laterite,47.0,16.0,39.0,6.4666235184549805,24.22453221473073,72.87063881048469,180.36201812001613,Coconut
Malappuram,Coconut,laterite,51.0,27.0,50.0,5.655047508829375,27.900360393768544,88.59195870049294,228.7608936739662,Coconut
Malappuram,Coconut,laterite,40.0,26.0,41.0,5.694612055048323,28.012527818525527,82.75503698952322,232.9416544437809,Coconut
Malappuram,Coconut,laterite,55.0,26.0,25.0,5.984376908452882,27.25221643663644,75.88853682612941,226.75818154579983,Coconut
Malappuram,Coconut,laterite,40.0,23.0,47.0,6.412558668368467,29.10860519428045,81.55687906861726,153.9315108307956,Coconut
Malappuram,Coconut,laterite,39.0,16.0,53.0,5.814668824146587,25.507260881809103,73.23497214978782,211.98756023859067,Coconut
Malappuram,Coconut,laterite,33.0,23.0,25.0,5.608209225193383,28.99204209145762,81.53400266199135,175.4316770572677,Coconut
Malappuram,Coconut,laterite,45.0,12.0,49.0,6.03942412136462,28.82846595187004,82.98752623118105,249.23655555461931,Coconut
Malappuram,Coconut,laterite,55.0,27.0,49.0,5.565187580723446,28.31025479978438,70.07269123400522,215.45557780769917,Coconut
Malappuram,Coconut,laterite,29.0,14.0,30.0,6.423771931868181,29.78041882054872,84.86457134329292,218.80793698012903,Coconut
Malappuram,Coconut,laterite,53.0,12.0,35.0,6.162537625948226,25.633029432835272,83.01602996183621,221.31305773296756,Coconut
Malappuram,Coconut,laterite,54.0,10.0,49.0,5.622911981114243,24.5396973919306,85.11022374908825,219.1540732547089,Coconut
Malappuram,Coconut,sandy,28.0,13.0,48.0,5.914870172352447,25.76193629559707,72.95602931458957,168.28722473122278,Coconut
Malappuram,Coconut,sandy,28.0,14.0,47.0,6.339332309544024,28.078472135145887,73.25472528467554,197.0487920997936,Coconut
Malappuram,Coconut,sandy,26.0,22.0,48.0,6.184847021170091,26.56839898114824,71.55709673038865,207.3753474380095,Coconut
Malappuram,Coconut,sandy,38.0,10.0,40.0,6.227764823390777,25.806563247596937,71.55867647038947,190.5324747249292,Coconut
Malappuram,Coconut,sandy,44.0,18.0,54.0,6.420836257604321,24.456680260377023,82.15776614527134,205.63496707537664,Coconut
Malappuram,Coconut,sandy,36.0,22.0,51.0,5.7933723428732575,26.979751412868765,71.94036657952124,217.72203727885076,Coconut
Malappuram,Coconut,sandy,28.0,23.0,55.0,5.766052079288244,26.44191921700987,71.7627747146199,150.6820435394643,Coconut
Malappuram,Coconut,sandy,30.0,13.0,35.0,5.801491541520425,26.035149372562195,84.32059472470164,226.15606500660112,Coconut
Malappuram,Coconut,sandy,29.0,22.0,44.0,5.879405534031454,26.932016231511323,82.9761058541728,208.4403698969023,Coconut
Malappuram,Coconut,sandy,38.0,19.0,42.0,5.582017215205754,24.456434790778964,70.12673187521906,161.69723481209348,Coconut
Malappuram,Coconut,sandy,40.0,27.0,52.0,5.781204330536483,27.04438460211285,74.75491432340554,180.0675121773224,Coconut
Malappuram,Coconut,sandy,45.0,28.0,51.0,5.857581057271207,24.489311749618125,76.51878965546629,166.2287850246092,Coconut
Malappuram,Coconut,sandy,39.0,12.0,43.0,6.394758619144492,26.07697530749552,77.8585052842531,170.6829104669039,Coconut
